	loc_name	address	num_review	latitude	longitude
4333	운암산(고흥)	전라남도 고흥군 포두면 송산리	27583	34.6062257	127.3655625
4334	악견산	경상남도 합천군 대병면	24468	35.52118	128.0142613
4335	감암산	경상남도 합천군 가회면 대기2길	3632	35.462849	127.9984328
4336	두무산(합천)	경상남도 합천군 가야면	2317	35.7626841	128.1394795
4337	매화산(합천)	경상남도 합천군 가야면 해인사길	5053	35.7984088	128.0939279
4338	치산서원	울산광역시 울주군 두동면 치술령길 7	23970	35.5744344	129.1896755
4339	대금산(거제)	경상남도 거제시 장목면	51102	34.9868751	128.6820325
4340	서생포왜성	울산광역시 울주군 서생면 서생리	29475	35.3775883	129.3360068
4341	산방산(거제)	경상남도 거제시 둔덕면 산방리	25684	34.8605542	128.5285575
4342	울주 천전리 각석	울산광역시 울주군 두동면 천전리	26850	35.6194293	129.1720338
4343	발리온천	울산광역시 울주군 온양읍 상발2길 34	44324	35.4062731	129.2921079
4344	무척산	경상남도 김해시 생림면	26977	35.3281565	128.8492455
4345	신어산	경상남도 김해시 신어산길	38371	35.2590739	128.907398
4346	북병산	경상남도 거제시 동부면	28648	34.8216154	128.6081379
4347	처용암	울산광역시 남구 황성동	21216	35.4665656	129.3584388
4348	천마산군립공원	경기도 남양주시 화도읍 묵현로	75657	37.664129	127.2944088
4349	문안산	경기도 남양주시 화도읍 금남리	30449	37.6338291	127.3495355
4350	다물자연학교	강원도 홍천군 북방면 도사곡길 805	18306	37.6857291	127.8054694
4351	박경리문학공원	강원도 원주시 토지길 1	33569	37.3227239	127.9597412
4352	금오름	제주특별자치도 제주시 한림읍 금악북로	20295	33.3579292	126.3113252
4353	홍성 속동갯벌마을	충청남도 홍성군 서부면 남당항로 689	22478	36.5767826	126.4644756
4354	당진 영전황토마을	충청남도 당진시 고대면 황토마을로 141	19650	36.9666475	126.5622178
4355	차브민	충청남도 당진시 송산면 석문방조제로 486-39	22975	36.9803747	126.669972
4356	천지연 걸매생태공원	제주특별자치도 서귀포시 서홍로 4-42	35947	33.2499864	126.5551498
4357	참샘골 호박농원	충청남도 서산시 대산읍 운산나루터길 71	19568	36.9287956	126.4673359
4358	홍성 문당환경농업마을	충청남도 홍성군 홍동면 문당길 141	21184	36.5354789	126.7022595
4359	청원사(안성)	경기도 안성시 원곡면 통심길 16-102	22825	37.0714227	127.1739257
4360	박두진 시비	경기도 안성시 보개면 종합운동장로 205	17563	37.0147795	127.3230533
4361	수림대마을 [녹색체험관광마을]	강원도 평창군 봉평면 수림대길 167-25	22687	37.5258877	128.3717495
4362	물안마을	강원 춘천시 북산면 부귀리	23095	37.9882814	127.8482031
4363	횡성 산채마을	강원도 횡성군 둔내면 삽교로 386	29347	37.5448676	128.2632841
4364	밧도내마을 [녹색관광마을]	강원도 영월군 주천면 밧도내길 11-34	19287	37.2910998	128.2364329
4365	양평 보릿고개마을	경기도 양평군 용문면 연안길 23-1	37658	37.526095	127.5564545
4366	안성 미리내마을	경기도 안성시 양성면 미산1길 2	21904	37.1384845	127.2586565
4367	사슴마을	경기도 여주시 금사면 장흥로 94	20848	37.3787904	127.4778836
4368	송정한솔체험마을	경상남도 남해군 미조면 미송로486번길 30	24614	34.7256432	128.0251857
4369	소정방폭포	제주특별자치도 서귀포시 칠십리로214번길	27555	33.2455584	126.5748092
4370	섬진강 다무락마을 [녹색관광마을]	전라남도 구례군 구례읍 중유길 64	39276	35.1991003	127.4070574
4371	신리어촌체험마을	전라남도 장흥군 대덕읍 신리옹암로 294	18628	34.4440617	126.8808445
4372	매화마을(매호리마을)	강원도 원주시 호저면 매호로 135	19421	37.4156512	127.8828771
4373	저도(딱섬)	경상남도 사천시 저도길 17-11	23545	34.9431675	128.0294418
4374	사라오름	제주특별자치도 서귀포시 남원읍 신례리 산 2-1	2736	33.3709058	126.5704745
4375	하늬복이오름	제주특별자치도 서귀포시 안덕면 상천리 산89-1	1641	33.3264189	126.3922173
4376	진안 평지리 이팝나무 군	전라북도 진안군 마령면 임진로 2122	21313	35.7354689	127.3699825
4377	황매산 모산재	경상남도 합천군 가회면 황매산로 607	7421	35.4572539	128.0143471
4378	의룡산	경상남도 합천군 용주면	2320	35.54060640000001	128.1133871
4379	우도(통영)	경상남도 통영시 욕지면 연화리	31913	34.645811	128.3523754
4380	죽도(통영)	경상남도 통영시 한산면 죽도	27175	34.7337124	128.5301669
4381	노대도	경상남도 통영시 욕지면 노대도	24682	34.6700996	128.2470102
4382	용추폭포	경기도 가평군 가평읍 승안리	35156	37.8772557	127.4280622
4383	죽림어촌체험마을	전라남도 진도군 임회면 헌복동길	25940	34.3831137	126.2517196
4384	선비문화체험관 우리누리	전라북도 정읍시 산내면 청정로 1694	18648	35.5763587	127.0650435
4385	장척계곡	경상남도 김해시 상동면 장척로 544	35650	35.2894079	128.9253275
4386	형도	경기도 화성시 송산면 독지리	5226	37.2519302	126.6962508
4387	조무락계곡	경기도 가평군 북면 조무락골길	46505	37.989425	127.4464943
4388	무주채폭포	경기도 가평군 북면 제령리	30205	37.902746	127.5219147
4389	용소폭포	경기도 가평군 북면 조무락골길 132	39676	37.9876206	127.4544721
4390	서흥김씨삼강정문	경기도 안성시 고삼면 고삼호수로 141-30	19222	37.0873242	127.2693919
4391	영창대군묘	경기도 안성시 일죽면 고은리	18262	37.1234408	127.4428703
4392	동화어촌체험마을	경상남도 고성군 하일면 동화1길 203	20909	34.9009795	128.1906927
4393	어멍아방잔치마을	제주특별자치도 서귀포시 성산읍 신풍하동로 39	20842	33.3618401	126.8405958
4394	위미1리어촌체험마을	제주특별자치도 서귀포시 남원읍 위미해안로 43	19822	33.2708926	126.6588484
4395	도정딸기마을	충청남도 논산시 양촌면 황산벌로380번길 15	21824	36.1345229	127.2438743
4396	아산 내이랑마을	충청남도 아산시 영인면 신봉길 248	19890	36.899657	126.996258
4397	배두둑호박넝쿨마을	강원도 평창군 대화면 선애길 90	18914	37.4736927	128.4025741
4398	여주 팜스테이마을	경기도 여주시 금사면 윗범실길 8-3	20116	37.4087181	127.4745809
4399	해마루촌	경기도 파주시 진동면 해마루길 111	21903	37.9258706	126.7871251
4400	진안 능길마을	전라북도 진안군 동향면 능금로 193	20303	35.8596254	127.590889
4401	서천이색체험마을	충청남도 서천군 기산면 화출길42번길 2-10	21945	36.0758372	126.7682599
4402	영동 금강모치마을	충청북도 영동군 학산면 모리1길 38	23387	36.1117833	127.6476432
4403	상천민속마을	충청북도 제천시 수산면 상천1길 16	21024	36.9658472	128.2383545
4404	강릉 복사꽃마을	강원도 강릉시 주문진읍 신리천로 527-3	22486	37.8800774	128.7771491
4405	강릉 한울타리마을	강원도 강릉시 옥계면 풍동로 406	20938	37.6176041	128.9916828
4406	인제 황태마을	강원도 인제군 북면 진부령로 307	26985	38.23549939999999	128.3611016
4407	고로쇠마을	강원도 인제군 상남면 미산리	18478	37.8619486	128.3474284
4408	철원 누에마을	강원도 철원군 근남면 도덕동길 13	18078	38.1654477	127.4598769
4409	산속호수마을	강원도 화천군 화천읍 호음로 806	18685	38.1257582	127.7902386
4410	화천 풍산마을	강원도 화천군 화천읍 평화로 1260-13	18317	38.1146496	127.7550448
4411	횡성 밤두둑마을	강원도 횡성군 횡성읍 반곡3길 6	22310	37.4665642	127.9614752
4412	구병리아름마을	충청북도 보은군 속리산면 구병길 6	29700	36.4801481	127.8711831
4413	강화 용두레마을	인천광역시 강화군 내가면 황청포구로385번길 8	31816	37.7186657	126.3600707
4414	원평 팜스테이	강원도 춘천시 사북면 말고개길 82-35	20281	38.0037477	127.6285305
4415	화천 토고미마을	강원도 화천군 상서면 토고미길 22-8	24701	38.13453459999999	127.677316
4416	가평학도의용대참전기념비	경기도 가평군 가평읍 문화로 131	40634	37.825131	127.5062327
4417	홍도마을	충청남도 금산군 남일면 홍도1길 57	23340	36.0176396	127.5197263
4418	금산 바리실마을	충청남도 금산군 제원면 바리실길 206	18334	36.1341777	127.5243147
4419	거전마을 [농촌체험]	충청남도 부여군 은산면 지천로525번길 7-14	24112	36.3596767	126.8403765
4420	서산 회포마을	충청남도 서산시 대산읍 윤산리	17305	36.9531373	126.4678827
4421	아리랜드	충청남도 서천군 마서면 합전길68번길 21	21235	36.0465985	126.669926
4422	인제 냇강마을	강원도 인제군 북면 냇강마을안길 32	28556	38.1485537	128.2058221
4423	제천 산야초마을	충청북도 제천시 수산면 옥순봉로6길 3	28239	36.9701165	128.2265966
4424	찬샘마을	대전광역시 동구 냉천로 703	35632	36.4178981	127.4797487
4425	정족산	인천광역시 강화군 길상면 전등사로	38063	37.6345726	126.4915986
4426	적벽강 휴양의 집	충청남도 금산군 부리면 수통1길 17	19029	36.0505608	127.5913195
4427	여수 백도	전남 여수시 삼산면 거문리	45193	34.027104	127.31632
4428	후포항 선수포구	인천광역시 강화군 화도면 해안남로2903번길	40972	37.639679	126.3941782
4429	삼산저수지	인천 강화군 삼산면 석모리	28865	37.6955531	126.3335311
4430	탁장사고을	강원도 양양군 현북면 어성전길 258	22086	37.940011	128.6659094
4431	강화 갑곶리 탱자나무	인천광역시 강화군 강화읍 동문로 119	19277	37.7549436	126.4942049
4432	강화갯벌 및 저어새번식지	인천광역시 강화군 화도면 해안남로	34393	37.617115	126.4127838
4433	세종리 은행나무 (구, 양화리 은행나무)	세종특별자치시 연기면	18692	0	0
4434	주문도	인천광역시 강화군 서도면 주문도1길 16	42606	37.650348	126.2392915
4435	오읍약수터	인천광역시 강화군 강화읍 북문길 110	4137	37.7560171	126.4836252
4436	가평의병3.1항일운동기념비	경기도 가평군 가평읍 대곡리	16414	37.8223783	127.5045779
4437	가정녹색농촌체험마을	전라남도 곡성군 고달면 가정마을길 120	24570	35.2258539	127.3750855
4438	옥산 세심마을	경상북도 경주시 안강읍 세심길	27725	36.0138549	129.1615725
4439	군위 팔공산능금마을	경상북도 군위군 부계면 동산2길 37	17837	36.0468815	128.653504
4440	양떡마을 음떡마을	경상북도 울진군 온정면 온정3길 84	18530	36.7084531	129.3444088
4441	교촌농촌체험마을	경상북도 의성군 안계면 교화길 59	21251	36.3694431	128.4706221
4442	사자바위	경상북도 울릉군 서면	18429	37.47303309999999	130.8199467
4443	교래 삼다수마을	제주 제주시 조천읍 교래리	23597	33.4276176	126.6665803
4444	모항어촌체험마을	전라북도 부안군 변산면 모항길 107	27056	35.5872168	126.5138679
4445	하동송림	경상남도 하동군 하동읍 섬진강대로 2107-8	33008	35.0855785	127.7273781
4446	삼수마을	전라남도 보성군 웅치면 유봉길 55	19521	34.706369	127.0520736
4447	산방산비원	경상남도 거제시 둔덕면 산방산길 153	7020	34.8607971	128.5265944
4448	궁터산촌생태체험마을	경상북도 문경시 농암면 궁터길 181	6442	36.6136028	127.962882
4449	신론리 외갓집체험마을	경기도 양평군 청운면 신론로 279	26008	37.5648364	127.7655063
4450	불곡산	경기도 양주시 유양동	54301	37.7898865	127.0267981
4451	무주 삼공리 반송	전라북도 무주군 설천면 삼공리 산31	28735	35.9073143	127.7795309
4452	삼계마을	경상남도 고성군 대가면 유흥3길 51-6	17574	35.0163502	128.2955411
4453	다맥 어촌체험마을	경상남도 사천시 서포면 다평로 2	20680	34.9798649	127.9435175
4454	소석마을 [농촌체험]	경상남도 양산시 상북면 공원로1길 61	18035	35.4180575	129.0506439
4455	배내골장선휴마을	경상남도 양산시 원동면 장선2길 30	19988	35.5014455	128.996327
4456	산이반도	전남 해남군 산이면	24053	34.6447037	126.4479239
4457	대기 농촌체험휴양마을	경상남도 합천군 가회면 대기2길 17-3	5600	35.4621113	128.0018907
4458	가야산칠불봉 야생화마을	경상북도 성주군 가천면 신계1길 4-12	6037	35.857592	128.1017487
4459	대둔사계곡	전라남도 해남군 삼산면 구림큰길 50	68698	34.5026414	126.6187544
4460	해남 간척지 담수호 주변 철새도래지	전남 해남군 화산면	34379	34.4913014	126.5153317
4461	의신마을	경상남도 하동군 화개면 대성리	22893	35.2843631	127.6637639
4462	구암팜스테이마을	대구광역시 동구 구암길 8	33349	35.95363710000001	128.6796577
4463	장봉마을	인천광역시 옹진군 북도면 장봉로26번길 68-15	24927	37.5368016	126.3807013
4464	보광산관광농원	충청북도 괴산군 사리면 모래재로 646-8	19296	36.8062322	127.6813205
4465	바우덕이 묘	경기도 안성시 서운면 청용리	20586	36.9115578	127.2891837
4466	안성 서일농원	경기도 안성시 일죽면 금일로 332-17	42141	37.0812398	127.4760767
4467	솔밭공원	경기도 안성시 안성맞춤대로 1143	22578	37.0146555	127.2679957
4468	쌍미륵사와 기솔리석불입상	경기도 안성시 삼죽면 텃골길 105	19750	37.0675021	127.3432076
4469	안성대농리석불입상	경기도 안성시 대덕면 대농리	17384	37.0675066	127.2696536
4470	양성 석조여래입상	경기도 안성시 양성면 구장리	17354	37.0583755	127.2114154
4471	제주 서귀포 상예마을	제주특별자치도 서귀포시 존제로15번길 2	18770	33.2656791	126.3770217
4472	무등산수박마을	광주광역시 북구 송강로 236-3	26653	35.1702206	126.998911
4473	운수암	경기도 안성시 양성면 성하길 80-63	21737	37.0361404	127.1698512
4474	고천암호(철새도래지)	전라남도 해남군 황산면 고천암로	36441	34.5400501	126.4540765
4475	라비돌리조트	경기도 화성시 정남면 세자로 286	27414	37.187004	126.98414
4476	서울 신림동 굴참나무	서울특별시 관악구 난곡로35길 28-7	35090	37.4708047	126.9169775
4477	관악산 생태공원	서울특별시 관악구 신림로18가길 10	31386	37.4718378	126.9358751
4478	안성객사	경기도 안성시 보개면 종합운동장로 203	21751	37.0147795	127.3230533
4479	안성 정무공 오정방 고택	경기도 안성시 양성면 덕봉길 66	27052	37.0460326	127.1857835
4480	의성읍 도서동의 회나무	경상북도 의성군 의성읍 회나무길 16-2	16802	36.3482321	128.6962349
4481	안성 봉업사지 오층석탑	경기도 안성시 죽산면 죽산리 148-5	19332	37.0783273	127.4307157
4482	무안 청천리 팽나무와 개서어나무 숲	전라남도 무안군 청계면 청천길 71-6	17780	34.9674862	126.4599349
4483	신창리삼층석탑	경기도 안성시 고삼면 신창리	16354	37.0829325	127.2415564
4484	의성 사촌리 향나무	경상북도 의성군 점곡면 만취당길 12	17818	36.424497	128.7618036
4485	죽산향교	경기도 안성시 죽산면 죽산향교길 54-45	17525	37.0825679	127.4235902
4486	양성향교	경기도 안성시 양성면 교동길 33-4	17254	37.0679661	127.1970338
4487	쌈지길	서울특별시 종로구 인사동길 44	70516	37.5741603	126.9848384
4488	의성 월소리 소나무	경상북도 의성군 안사면 월소3길 62-13	17555	36.4943634	128.4240459
4489	제주러브랜드	제주특별자치도 제주시 1100로 2894-72	39158	33.4519922	126.4890053
4490	예천 천향리 석송령	경상북도 예천군 감천면 석송로 313-29	29665	36.7254727	128.4898557
4491	예천 금남리 황목근(팽나무)	경상북도 예천군 용궁면 금남리	26387	36.6012065	128.2725697
4492	예천 사부리소나무	경상북도 예천군 용문면 사부리	26572	36.7255037	128.3492745
4493	남애어촌체험마을	강원도 양양군 현남면 매바위길 127	29770	37.944739	128.7865597
4494	함안 영동리 회화나무	경상남도 함안군 칠북면 영동2길 18-31	21514	35.3318192	128.5314145
4495	남해 냉천갯벌체험장	경상남도 남해군 창선면 동부대로 2810-13	32663	34.9021099	128.025269
4496	하동 범왕리 푸조나무	경상남도 하동군 화개면 화개로 967	21270	35.2267796	127.6366809
4497	거제 명진리 느티나무	경상남도 거제시 거제면 명진리 220	20390	34.84512	128.6115073
4498	속초 설악해맞이공원	강원도 속초시 동해대로 3664	39836	38.1631294	128.6085042
4499	연천 경순왕릉	경기도 연천군 장남면 장남로 288	24904	37.9907691	126.8428624
4500	거제 외간리 동백나무	경상남도 거제시 거제면 외간1길 52	22459	34.860879	128.5730899
4501	온온사	경기도 과천시 관악산길 58	19744	37.4361427	126.9925329
4502	영산호국공원	경상남도 창녕군 영산면 원다리길 42	20110	35.4531813	128.5296533
4503	창녕 교동과 송현동 고분군	경상남도 창녕군 창녕읍 창밀로 34	23058	35.5453928	128.5055114
4504	곱돌광산약수터	경기도 하남시 창우동	22767	37.5389973	127.23066
4505	보광사(과천)	경기도 과천시 교육원로 41	22965	37.422617	126.9849537
4506	평강식물원	경기도 포천시 영북면 우물목길 171-18	1933	38.0499693	127.3061016
4507	지천구곡	충청남도 청양군 대치면 지천구곡로 424-7	33952	36.3975955	126.8352697
4508	도림계곡	충청남도 청양군 장평면	63387	36.3418189	126.8931047
4509	천장호	충청남도 청양군 정산면 천장호길 24-23	37868	36.4139521	126.9191243
4510	선감어촌체험마을	경기도 안산시 단원구 개건너길 78	26360	37.2203507	126.6299006
4511	금호재	경상남도 창녕군 대합면 대동길 33	19216	35.6112075	128.455386
4512	설매재자연휴양림	경기도 양평군 옥천면 용천로 510	71323	37.5567337	127.5094363
4513	청학동 명륜학당	경상남도 하동군 청암면 청학로 2359-12	27271	35.2349125	127.7237113
4514	창녕 진양하씨 고택	경상남도 창녕군 창녕읍 시장1길 63	21507	35.5404148	128.4961117
4515	창녕석리성씨고가	경상남도 창녕군 대지면 석동1길 11	20165	35.5570822	128.4594345
4516	청룡대각석	경상남도 창원시 진해구 가주로 35	16481	35.1094714	128.8399594
4517	큰무리어촌체험마을	인천광역시 중구 대무의로 26-9	30073	37.4089786	126.4136658
4518	오호어촌체험마을	강원도 고성군 죽왕면 심층수길 36-1	21853	38.3268878	128.5286639
4519	장호어촌체험마을	강원도 삼척시 근덕면 장호항길 62	37874	37.2860439	129.3181965
4520	거일1리어촌체험마을	경상북도 울진군 평해읍 울진대게로 671	21044	36.7109559	129.4749473
4521	주작산자연휴양림	전라남도 강진군 신전면 주작산길 398	35519	34.5210038	126.6866623
4522	대진1리 어촌체험마을	경상북도 영덕군 영해면 공수진길 73-1	27128	36.5374936	129.4071538
4523	국우동 탱자나무	대구광역시 북구 도남길 45-7	2114	35.9530882	128.5804178
4524	공수어촌체험마을	부산광역시 기장군 기장읍 공수해안길 13-2	33033	35.184442	129.2111896
4525	남해 지족갯마을	경상남도 남해군 삼동면 삼이로24번길 39	24265	34.8288498	127.9934635
4526	삼척 해신당공원	강원도 삼척시 원덕읍 삼척로 1852-6	71060	37.2679876	129.3273171
4527	평사리들판	경남 하동군 악양면 평사리	34151	35.1511011	127.6829681
4528	중산리자연휴양림	경상남도 산청군 시천면 지리산대로 496-101	56700	35.2888009	127.7739882
4529	중미산자연휴양림	경기도 양평군 옥천면 중미산로 1152	105705	37.5879302	127.4545795
4530	중미산 천문대	경기도 양평군 옥천면 중미산로 1268	34307	37.5817561	127.4592837
4531	한강생태학습장	경기도 양평군 강하면 강남로 91	29924	37.5002439	127.4218098
4532	시화호	경기 안산시 단원구 대부남동	34143	37.2300463	126.5802849
4533	선소어촌체험마을	전라남도 보성군 득량면 공룡로 806-32	26228	34.7046037	127.1910894
4534	송계 어촌체험마을	전라남도 무안군 해제면 만송로 916	28108	35.1528015	126.3396569
4535	지미봉	제주특별자치도 제주시 구좌읍 종달로1길 91-16	2688	33.4967605	126.9067339
4536	고성 송학동 고분군	경상남도 고성군 고성읍 송학고분로	21144	34.9802732	128.30798
4537	봉복사(횡성)	강원도 횡성군 청일면 청일로 909-88	19614	37.5974384	128.2260866
4538	방동리고구려고분	강원도 춘천시 서면 신숭겸로 272-21	18249	37.9032929	127.6621697
4539	영평사	세종특별자치시 장군면 영평사길 124	25843	36.473281	127.227602
4540	경주 구정동 방형분	경상북도 경주시 불국로 15-5	21994	35.7784449	129.2972855
4541	알뜨르비행장 및 일본군 비행기 격납고	제주특별자치도 서귀포시 대정읍 상모리	34219	33.2218976	126.2741296
4542	학가산자연휴양림	경상북도 예천군 보문면 휴양림길 210	53974	36.6769048	128.5932618
4543	춘천봉의산성	강원도 춘천시 번개시장길4번길 20-6	19510	37.89224540000001	127.7302367
4544	자광사(대전)	대전광역시 유성구 학하동로63번길 50-8	32439	36.3353606	127.3144753
4545	수월사(경남)	경상남도 양산시 매곡3길 12-202	18386	35.3586579	129.1732385
4546	춘천김정은가옥	강원도 춘천시 신동면 솟발1길 44	22242	37.8449354	127.7290718
4547	성혼선생묘	경기도 파주시 파주읍 향양리	16882	37.8507336	126.818781
4548	경주 이견대	경상북도 경주시 감포읍 대밑길 12-14	26136	35.7457175	129.4858537
4549	남산공원(고성)	경상남도 고성군 고성읍 동외로47번길 70	23864	34.9673136	128.3271586
4550	대국산성	경상남도 남해군 고현면 남치리	20569	34.9101446	127.889178
4551	경주 신문왕릉	경상북도 경주시 능말길	19249	35.8176838	129.247978
4552	장춘사(함안)	경상남도 함안군 칠북면 북원로 110-1	19780	35.3274564	128.5586176
4553	용추사(함양)	경상남도 함양군 안의면 용추계곡로 623	23212	35.687224	127.7630343
4554	옥천사(고성)	경상남도 고성군 개천면 연화산1로 471-9	30997	35.0803924	128.2624342
4555	운흥사(경남)	경상남도 고성군 하이면 와룡2길 248-28	18811	34.9586227	128.153517
4556	웅천안골왜성	경상남도 창원시 진해구 안골동	20867	35.0864348	128.7914554
4557	부산 해운대 관광 유람선(오륙도)	부산광역시 해운대구 달맞이길62번길 33-1	69354	35.1584212	129.1706635
4558	부산 티파니21 크루즈 유람선	부산광역시 해운대구 마린시티1로 168	66208	35.1570139	129.1500829
4559	영덕조각공원	경상북도 영덕군 영덕읍 창포리	22315	36.4201595	129.4213426
4560	용연사(강릉)	강원도 강릉시 사천면 중앙서로 961	24222	37.7898302	128.7801677
4561	백석산지구 전투전적비	강원 양구군 방산면 송현리 233	17357	38.2483387	127.9396171
4562	용화사(상주)	경상북도 상주시 함창읍 증촌2길 10-13	18967	36.5681723	128.1711663
4563	예안향교	경상북도 안동시 도산면 퇴계로 2020-13	18682	36.7503376	128.8491934
4564	안동한지체험	경상북도 안동시 풍산읍 나바우길 13	31590	36.5809505	128.5548204
4565	영해 3.1 의거탑	경상북도 영덕군 영해면 성내리	19761	36.52948200000001	129.4138042
4566	영덕 안동권씨 옥천재사	경상북도 영덕군 창수면 장육사길 353	17873	36.59715	129.3218946
4567	돌산향교	전라남도 여수시 돌산읍 돌산로 1196-3	17834	34.665556	127.7529493
4568	퇴계태실	경상북도 안동시 도산면 온혜중마길 46-5	19324	36.7497784	128.8284848
4569	강원 경찰충혼탑	강원도 춘천시 서면 박사로 1210	17857	37.8744884	127.6777972
4570	윤희순여사 동상	강원도 춘천시 옛경춘로 830-24	19706	37.8703944	127.7111063
4571	황포돛대 노래비	경상남도 창원시 진해구 남영로 373	28852	35.1038575	128.7793344
4572	마라도가는 여객선	제주특별자치도 서귀포시 대정읍 송악관광로 424	40581	33.207412	126.2905823
4573	대천 필랜드	충청남도 보령시 대해로 860	26495	36.3079831	126.5196003
4574	보해매실농원	전라남도 해남군 산이면 예덕길 125-89	40145	34.6243948	126.463392
4575	부산 올림픽동산	부산광역시 해운대구 APEC로 58	29546	35.1650508	129.1347629
4576	상주사	전라북도 군산시 서수면 함안로 57-29	19604	36.0008504	126.8523201
4577	불주사(불지사)	전라북도 군산시 나포면 군둔길 226	22227	36.0246185	126.8468031
4578	더케이경주호텔 스파온천	경상북도 경주시 엑스포로 45	75783	35.8380032	129.291608
4579	길상사(서울)	서울특별시 성북구 선잠로5길 68	56254	37.5991321	126.9942654
4580	흥국사(고양)	경기도 고양시 덕양구 흥국사길 82	27003	37.6637026	126.9397543
4581	묘각사(서울)	서울특별시 종로구 종로63가길 31	28717	37.5754815	127.0187537
4582	무상사(계룡)	충청남도 계룡시 엄사면 향적산길 129	21721	36.2916066	127.2122063
4583	홍법사(부산)	부산광역시 금정구 두구로33번길 202	32187	35.3035939	129.1101843
4584	연등국제선원	인천광역시 강화군 길상면 강화동로 349-60	26451	37.6719903	126.483444
4585	속초엑스포유람선	강원도 속초시 엑스포로 12-26	33996	38.1921184	128.5913234
4586	풀향기 허브나라	경기도 양평군 용문면 용문산로 120-11	34279	37.5074809	127.6058319
4587	용바위터	전라남도 고흥군 영남면 우천리	26449	34.6163737	127.490814
4588	수도사(평택)	경기도 평택시 포승읍 호암길 58	22392	37.002512	126.8217789
4589	화성 궁평리마을	경기도 화성시 서신면 궁평항로 1069-11	46348	37.1164064	126.6832305
4590	울릉도 유람선	경상북도 울릉군 울릉읍 도동길 14	27592	37.4856032	130.9082837
4591	고란사유람선	충청남도 부여군 부여읍 부소로	36222	36.2857425	126.9179975
4592	강진 병영마을 옛 담장	전라남도 강진군 병영면 동삼인길 20	26770	34.7148323	126.8180982
4593	영선사(전북)	전라북도 남원시 인월면 황산로 1987-51	17480	35.4684208	127.6212299
4594	서진주 스파랜드	경상남도 진주시 명석면 진주대로 2320-31	30579	35.2608942	127.9942664
4595	칠보정사(하동)	경상남도 하동군 적량면 칠성로 748-8	19141	35.1377853	127.7605396
4596	천불사(경남)	경상남도 양산시 매곡4길 35	21131	35.369493	129.1710932
4597	흑산도 해상관광유람선	전라남도 신안군 흑산면 예리2길 4	23503	34.6849172	125.4451236
4598	뒷뜨루관광농원	강원도 강릉시 사천면 청솔공원길 108	0	37.8352469	128.8372205
4599	선유도 월명유람선	전라북도 군산시 비응로 6	46575	35.9350927	126.5263803
4600	강변스파랜드	서울특별시 광진구 구의강변로 45	32731	37.5348617	127.0912641
4601	소망의탑	강원도 삼척시 새천년도로 233	24112	37.446606	129.1827457
4602	서울광장	서울특별시 중구 세종대로 110	37704	37.5663797	126.9777154
4603	진안향교	전라북도 진안군 진안읍 향교길 13-6	18501	35.7939633	127.4268762
4604	효원공원	경기도 수원시 팔달구 효원로307번길 26	34328	37.2618899	127.0374319
4605	썬크루즈 테마공원	강원도 강릉시 강동면 헌화로 950-39	29790	37.6838244	129.0420115
4606	학사평 콩꽃마을 순두부촌	강원도 속초시 원암학사평길 142	47540	38.2056851	128.5233822
4607	상주 금흔리 이부곡 토성	경상북도 상주시 사벌면 엄안리	16389	36.4605053	128.2140547
4608	심우사(거창)	경상남도 거창군 거창읍 하동4길 77	18329	35.6896209	127.9146494
4609	일월사(양산)	경상남도 양산시 상북면 수서로 74	17955	35.4265173	129.059135
4610	부재산방	경상남도 창원시 마산합포구 진전면 미천2길 148	24155	35.1522756	128.4068818
4611	비치조각공원	강원도 삼척시 새천년도로 326	28735	37.4568495	129.1855133
4612	대부도 종현마을	경기도 안산시 단원구 구봉길 240	33226	37.2802418	126.5480419
4613	안동 이천동 마애여래입상	경상북도 안동시 이천동	23366	36.5982718	128.7133601
4614	무창포어촌체험마을	충청남도 보령시 웅천읍 열린바다2길 46	28615	36.24854510000001	126.5370439
4615	구엄어촌체험마을	제주특별자치도 제주시 애월읍 애월해안로	22152	33.47822350000001	126.3665625
4616	땅끝송호마을	전라남도 해남군 송지면 송호길 35	21037	34.3172033	126.5217846
4617	청송 충혼탑	경상북도 청송군 청송읍 금곡리	18088	36.4205688	129.0725862
4618	문수사(서산)	충청남도 서산시 운산면 문수골길 201	23090	36.7788418	126.5895035
4619	강댕이 미륵불	충청남도 서산시 운산면 마애삼존불길 18-1	21099	36.77768349999999	126.6025291
4620	환호공원	경상북도 포항시 북구 환호공원길 30	34333	36.0673906	129.3920669
4621	장기 척화비와 근민당	경상북도 포항시 남구 장기면 읍내길 99	17306	35.8958289	129.4923647
4622	한마음공원	전라남도 영광군 홍농읍 홍농로7길 24	27751	35.4157388	126.4315753
4623	장기 목장성비	경상북도 포항시 남구 동해면 흥환길 43-5	16838	36.0228894	129.5057159
4624	포항 냉수리 신라비와 영일냉수리고분	경상북도 포항시 북구 신광면 토성리 342-1 (포항 냉수리)	22465	36.1298742	129.2630721
4625	주말농장 한식마을	경기도 화성시 봉담읍 수기리	19872	37.2014565	126.9765692
4626	남이장군묘 (화성)	경기도 화성시 비봉면 남이로	30179	37.248433	126.8373794
4627	남양향교	경기도 화성시 남양읍 글판동길15번길 18-3	18339	37.2042148	126.8000248
4628	홍승인고가	경기도 화성시 정남면 서봉로851번길 34-15	18235	37.1522675	126.959395
